gene_id	transcript_id(s)	length	effective_length	expected_count	TPM	FPKM
ENSMPUG00000006969	ENSMPUT00000007028	170.00	70.39	0.00	0.00	0.00
ENSMPUG00000006970	ENSMPUT00000007029	2123.00	1991.30	543.98	44.21	21.44
ENSMPUG00000006971	ENSMPUT00000007030	4552.00	4420.30	204.00	7.46	3.62
ENSMPUG00000006972	ENSMPUT00000007031	597.00	465.69	81.31	28.34	13.74
ENSMPUG00000006973	ENSMPUT00000007032	1467.00	1335.30	0.00	0.00	0.00
ENSMPUG00000006974	ENSMPUT00000007033	612.00	480.62	0.00	0.00	0.00
ENSMPUG00000006975	ENSMPUT00000007034	5762.00	5630.30	362.00	10.40	5.04
ENSMPUG00000006976	ENSMPUT00000007035	2004.00	1872.30	0.00	0.00	0.00
ENSMPUG00000006977	ENSMPUT00000007036	2649.00	2517.30	3.00	0.19	0.09
ENSMPUG00000006978	ENSMPUT00000007037	6295.00	6163.30	346.00	9.08	4.40
ENSMPUG00000006979	ENSMPUT00000007038	335.00	210.01	0.00	0.00	0.00
ENSMPUG00000006980	ENSMPUT00000007039	3056.00	2924.30	1548.49	85.67	41.54
ENSMPUG00000006981	ENSMPUT00000007040	1359.00	1227.30	0.00	0.00	0.00
ENSMPUG00000006982	ENSMPUT00000007041	5264.00	5132.30	243.00	7.66	3.71
ENSMPUG00000006983	ENSMPUT00000007042	837.00	705.31	3.05	0.70	0.34
ENSMPUG00000006984	ENSMPUT00000007043	8611.00	8479.30	51.00	0.97	0.47
ENSMPUG00000006985	ENSMPUT00000007044	5467.00	5335.30	82.00	2.49	1.21
ENSMPUG00000006986	ENSMPUT00000007045	13121.00	12989.30	2.82	0.04	0.02
ENSMPUG00000006987	ENSMPUT00000007046	1281.00	1149.30	0.00	0.00	0.00
ENSMPUG00000006988	ENSMPUT00000007047	3096.00	2964.30	399.89	21.83	10.58
ENSMPUG00000006989	ENSMPUT00000007048	8124.00	7992.30	2747.00	55.58	26.95
ENSMPUG00000006990	ENSMPUT00000007049	3034.00	2902.30	515.00	28.71	13.92
ENSMPUG00000006991	ENSMPUT00000007050	2055.00	1923.30	1.39	0.12	0.06
ENSMPUG00000006992	ENSMPUT00000007051	2455.00	2323.30	206.00	14.35	6.96
ENSMPUG00000006993	ENSMPUT00000007052	2199.00	2067.30	0.00	0.00	0.00
ENSMPUG00000006994	ENSMPUT00000007053	729.00	597.36	34.00	9.23	4.48
ENSMPUG00000006995	ENSMPUT00000007054	1787.00	1655.30	528.00	51.64	25.04
ENSMPUG00000006996	ENSMPUT00000007055	1029.00	897.30	0.00	0.00	0.00
ENSMPUG00000006997	ENSMPUT00000007056	2046.00	1914.30	1354.80	114.55	55.54
ENSMPUG00000006998	ENSMPUT00000007057	2218.00	2086.30	238.98	18.54	8.99
ENSMPUG00000006999	ENSMPUT00000007058	3634.00	3502.30	75.00	3.46	1.68
ENSMPUG00000007000	ENSMPUT00000007059	3043.00	2911.30	49.00	2.72	1.32
ENSMPUG00000007001	ENSMPUT00000007060	1176.00	1044.30	21.00	3.26	1.58
ENSMPUG00000007002	ENSMPUT00000007061	894.00	762.30	403.00	85.70	41.56
ENSMPUG00000007003	ENSMPUT00000007062	3346.00	3214.30	127.00	6.39	3.10
ENSMPUG00000007004	ENSMPUT00000007063	3701.00	3569.30	6.00	0.27	0.13
ENSMPUG00000007005	ENSMPUT00000007064	1819.00	1687.30	508.00	48.74	23.63
ENSMPUG00000007006	ENSMPUT00000007065	4705.00	4573.30	326.03	11.53	5.59
ENSMPUG00000007007	ENSMPUT00000007066	657.00	525.48	8.00	2.47	1.20
ENSMPUG00000007008	ENSMPUT00000007067	6118.00	5986.30	1506.97	40.71	19.74
ENSMPUG00000007009	ENSMPUT00000007068	1551.00	1419.30	1.00	0.11	0.06
ENSMPUG00000007010	ENSMPUT00000007069	941.00	809.30	268.00	53.68	26.03
ENSMPUG00000007011	ENSMPUT00000007070	999.00	867.30	171.00	31.95	15.49
ENSMPUG00000007012	ENSMPUT00000007071	2503.00	2371.30	628.94	42.92	20.81
ENSMPUG00000007013	ENSMPUT00000007072	3028.00	2896.30	11.00	0.61	0.30
ENSMPUG00000007014	ENSMPUT00000007073	2646.00	2514.30	8.00	0.51	0.25
ENSMPUG00000007015	ENSMPUT00000007074	936.00	804.30	0.00	0.00	0.00
ENSMPUG00000007016	ENSMPUT00000007075	2922.00	2790.30	560.00	32.47	15.75
ENSMPUG00000007017	ENSMPUT00000007076	570.00	438.84	0.00	0.00	0.00
ENSMPUG00000007018	ENSMPUT00000007077	3862.00	3730.30	362.00	15.70	7.61
ENSMPUG00000007019	ENSMPUT00000007078	792.00	660.32	2203.00	541.06	262.35
ENSMPUG00000007020	ENSMPUT00000007079	1027.00	895.30	102.00	18.46	8.95
ENSMPUG00000007021	ENSMPUT00000007080	271.00	151.84	0.00	0.00	0.00
ENSMPUG00000007022	ENSMPUT00000007081	3029.00	2897.30	920.56	51.41	24.93
ENSMPUG00000007023	ENSMPUT00000007082	1512.00	1380.30	2.00	0.23	0.11
ENSMPUG00000007024	ENSMPUT00000007083	843.00	711.30	1.00	0.23	0.11
ENSMPUG00000007025	ENSMPUT00000007084	3373.00	3241.30	171.00	8.53	4.14
ENSMPUG00000007026	ENSMPUT00000007085	3565.00	3433.30	246.46	11.61	5.63
ENSMPUG00000007027	ENSMPUT00000007086	5241.00	5109.30	54.00	1.71	0.83
ENSMPUG00000007028	ENSMPUT00000007087	1917.00	1785.30	143.00	12.97	6.29
ENSMPUG00000007029	ENSMPUT00000007088	894.00	762.30	0.00	0.00	0.00
ENSMPUG00000007030	ENSMPUT00000007089	1851.00	1719.30	2.00	0.19	0.09
ENSMPUG00000007031	ENSMPUT00000007090	2503.00	2371.30	226.01	15.42	7.48
ENSMPUG00000007032	ENSMPUT00000007091	7343.00	7211.30	2403.28	53.89	26.13
ENSMPUG00000007033	ENSMPUT00000007092	468.00	338.00	0.00	0.00	0.00
ENSMPUG00000007034	ENSMPUT00000007093	1515.00	1383.30	0.00	0.00	0.00
ENSMPUG00000007035	ENSMPUT00000007094	3214.00	3082.30	424.00	22.26	10.79
ENSMPUG00000007036	ENSMPUT00000007095	939.00	807.30	0.00	0.00	0.00
ENSMPUG00000007037	ENSMPUT00000007096	2250.00	2118.30	48.00	3.67	1.78
ENSMPUG00000007038	ENSMPUT00000007097	5179.00	5047.30	162.70	5.21	2.53
ENSMPUG00000007039	ENSMPUT00000007098	1906.00	1774.30	29.00	2.65	1.28
ENSMPUG00000007040	ENSMPUT00000007099	987.00	855.30	0.00	0.00	0.00
ENSMPUG00000007041	ENSMPUT00000007100	744.00	612.35	0.00	0.00	0.00
ENSMPUG00000007042	ENSMPUT00000007101	1391.00	1259.30	79.00	10.16	4.93
ENSMPUG00000007043	ENSMPUT00000007102	3482.00	3350.30	0.00	0.00	0.00
ENSMPUG00000007044	ENSMPUT00000007103	885.00	753.30	0.00	0.00	0.00
ENSMPUG00000007045	ENSMPUT00000007104	2834.00	2702.30	80.00	4.79	2.32
ENSMPUG00000007046	ENSMPUT00000007105	2730.00	2598.30	64.00	3.99	1.93
ENSMPUG00000007047	ENSMPUT00000007106	1421.00	1289.30	549.94	69.08	33.49
ENSMPUG00000007048	ENSMPUT00000007107	1119.00	987.30	0.00	0.00	0.00
ENSMPUG00000007049	ENSMPUT00000007108	1395.00	1263.30	1803.00	231.14	112.08
ENSMPUG00000007050	ENSMPUT00000007109	582.00	450.77	213.03	76.73	37.21
ENSMPUG00000007051	ENSMPUT00000007110	1710.00	1578.30	1631.00	167.30	81.12
ENSMPUG00000007052	ENSMPUT00000007111	447.00	317.43	1.05	0.54	0.26
ENSMPUG00000007053	ENSMPUT00000007112	2358.00	2226.30	432.72	31.45	15.25
ENSMPUG00000007054	ENSMPUT00000007113	4887.00	4755.30	87.00	2.96	1.43
ENSMPUG00000007055	ENSMPUT00000007114	4020.00	3888.30	115.00	4.78	2.32
ENSMPUG00000007056	ENSMPUT00000007115	1927.00	1795.30	0.00	0.00	0.00
ENSMPUG00000007057	ENSMPUT00000007116	3806.00	3674.30	208.00	9.16	4.44
ENSMPUG00000007058	ENSMPUT00000007117	4788.00	4656.30	0.00	0.00	0.00
ENSMPUG00000007059	ENSMPUT00000007118	1400.00	1268.30	166.98	21.32	10.34
ENSMPUG00000007060	ENSMPUT00000007119	5283.00	5151.30	38.00	1.19	0.58
ENSMPUG00000007061	ENSMPUT00000007120	4017.00	3885.30	0.00	0.00	0.00
ENSMPUG00000007062	ENSMPUT00000007121	1583.00	1451.30	0.00	0.00	0.00
ENSMPUG00000007063	ENSMPUT00000007122	3667.00	3535.30	0.00	0.00	0.00
ENSMPUG00000007064	ENSMPUT00000007123	1572.00	1440.30	34.01	3.82	1.85
ENSMPUG00000007065	ENSMPUT00000007124	949.00	817.30	252.00	49.98	24.23
ENSMPUG00000007066	ENSMPUT00000007125	345.00	219.38	6.00	4.46	2.16
ENSMPUG00000007067	ENSMPUT00000007126	2098.00	1966.30	160.00	13.17	6.39
ENSMPUG00000007068	ENSMPUT00000007127	792.00	660.32	0.00	0.00	0.00
ENSMPUG00000007069	ENSMPUT00000007128	3716.00	3584.30	35.00	1.58	0.77
ENSMPUG00000007070	ENSMPUT00000007129	1200.00	1068.30	0.00	0.00	0.00
ENSMPUG00000007071	ENSMPUT00000007130	3513.00	3381.30	265.00	12.68	6.15
ENSMPUG00000007072	ENSMPUT00000007131	2882.00	2750.30	535.03	31.48	15.26
ENSMPUG00000007073	ENSMPUT00000007132	3012.00	2880.30	0.00	0.00	0.00
ENSMPUG00000007074	ENSMPUT00000007133	1062.00	930.30	3.00	0.52	0.25
ENSMPUG00000007075	ENSMPUT00000007134	619.00	487.60	647.00	215.39	104.44
ENSMPUG00000007076	ENSMPUT00000007135	2367.00	2235.30	352.00	25.48	12.36
ENSMPUG00000007077	ENSMPUT00000007136	969.00	837.30	80.00	15.49	7.51
ENSMPUG00000007078	ENSMPUT00000007137	522.00	391.24	0.00	0.00	0.00
ENSMPUG00000007079	ENSMPUT00000007138,ENSMPUT00000007139	1608.00	1476.30	0.00	0.00	0.00
ENSMPUG00000007080	ENSMPUT00000007140	7071.00	6939.30	203.01	4.73	2.29
ENSMPUG00000007081	ENSMPUT00000007141	576.00	444.80	3.00	1.10	0.53
ENSMPUG00000007082	ENSMPUT00000007142	2158.00	2026.30	12.00	0.96	0.46
ENSMPUG00000007083	ENSMPUT00000007143	733.00	601.36	0.00	0.00	0.00
ENSMPUG00000007084	ENSMPUT00000007144	4128.00	3996.30	160.00	6.48	3.14
ENSMPUG00000007085	ENSMPUT00000007145	4600.00	4468.30	6.00	0.22	0.11
ENSMPUG00000007086	ENSMPUT00000007146	4437.00	4305.30	3.00	0.11	0.05
ENSMPUG00000007087	ENSMPUT00000007147	390.00	262.16	1142.19	709.10	343.83
ENSMPUG00000007088	ENSMPUT00000007148	3997.00	3865.30	1.00	0.04	0.02
ENSMPUG00000007089	ENSMPUT00000007149	713.00	581.38	0.00	0.00	0.00
ENSMPUG00000007090	ENSMPUT00000007150	873.00	741.30	32.98	7.21	3.50
ENSMPUG00000007091	ENSMPUT00000007151	1350.00	1218.30	2.00	0.27	0.13
ENSMPUG00000007092	ENSMPUT00000007152	2389.00	2257.30	1.00	0.07	0.03
ENSMPUG00000007093	ENSMPUT00000007153	1230.00	1098.30	0.00	0.00	0.00
ENSMPUG00000007094	ENSMPUT00000007154	882.00	750.30	0.00	0.00	0.00
ENSMPUG00000007095	ENSMPUT00000007155	4211.00	4079.30	35.00	1.39	0.67
ENSMPUG00000007096	ENSMPUT00000007156	5143.00	5011.30	2.00	0.06	0.03
ENSMPUG00000007097	ENSMPUT00000007157	736.00	604.35	0.00	0.00	0.00
ENSMPUG00000007098	ENSMPUT00000007158	8795.00	8663.30	320.00	5.97	2.90
ENSMPUG00000007099	ENSMPUT00000007159	3998.00	3866.30	2874.12	120.25	58.31
ENSMPUG00000007100	ENSMPUT00000007160	1351.00	1219.30	116.00	15.41	7.47
ENSMPUG00000007101	ENSMPUT00000007161	1923.00	1791.30	51.00	4.61	2.23
ENSMPUG00000007102	ENSMPUT00000007162,ENSMPUT00000007163	3314.00	3182.30	2.00	0.10	0.05
ENSMPUG00000007103	ENSMPUT00000007164	2689.00	2557.30	682.00	43.15	20.92
ENSMPUG00000007104	ENSMPUT00000007165	4406.00	4274.30	165.00	6.24	3.03
ENSMPUG00000007105	ENSMPUT00000007166	2589.00	2457.30	0.00	0.00	0.00
ENSMPUG00000007106	ENSMPUT00000007167	1375.00	1243.30	0.00	0.00	0.00
ENSMPUG00000007107	ENSMPUT00000007168	666.00	534.46	10.00	3.04	1.47
ENSMPUG00000007108	ENSMPUT00000007169	465.00	335.05	367.00	178.05	86.34
ENSMPUG00000007109	ENSMPUT00000007170	1485.00	1353.30	141.00	16.87	8.18
ENSMPUG00000007110	ENSMPUT00000007171	363.00	236.37	0.00	0.00	0.00
ENSMPUG00000007111	ENSMPUT00000007172	2502.00	2370.30	50.00	3.41	1.66
ENSMPUG00000007112	ENSMPUT00000007173	6935.00	6803.30	340.00	8.08	3.92
ENSMPUG00000007113	ENSMPUT00000007174	5208.00	5076.30	0.00	0.00	0.00
ENSMPUG00000007114	ENSMPUT00000007175	7660.00	7528.30	71.00	1.53	0.74
ENSMPUG00000007115	ENSMPUT00000007176	624.00	492.58	0.00	0.00	0.00
ENSMPUG00000007116	ENSMPUT00000007177	5568.00	5436.30	137.00	4.08	1.98
ENSMPUG00000007117	ENSMPUT00000007178	7969.00	7837.30	4401.00	90.81	44.03
ENSMPUG00000007118	ENSMPUT00000007179	4229.00	4097.30	2.00	0.08	0.04
ENSMPUG00000007119	ENSMPUT00000007180	1571.00	1439.30	0.00	0.00	0.00
ENSMPUG00000007120	ENSMPUT00000007181	1724.00	1592.30	4.00	0.41	0.20
ENSMPUG00000007121	ENSMPUT00000007182	2341.00	2209.30	79.00	5.79	2.81
ENSMPUG00000007122	ENSMPUT00000007183	9737.00	9605.30	15.00	0.25	0.12
ENSMPUG00000007123	ENSMPUT00000007184	1026.00	894.30	16.00	2.90	1.41
ENSMPUG00000007124	ENSMPUT00000007185	6097.00	5965.30	28.00	0.76	0.37
ENSMPUG00000007125	ENSMPUT00000007186	4321.00	4189.30	3201.00	123.59	59.93
ENSMPUG00000007126	ENSMPUT00000007187	861.00	729.30	0.00	0.00	0.00
ENSMPUG00000007127	ENSMPUT00000007188	3394.00	3262.30	88.00	4.36	2.12
ENSMPUG00000007128	ENSMPUT00000007189	1131.00	999.30	0.00	0.00	0.00
ENSMPUG00000007129	ENSMPUT00000007190	5946.00	5814.30	220.98	6.15	2.98
ENSMPUG00000007130	ENSMPUT00000007191	699.00	567.40	302.00	86.35	41.87
ENSMPUG00000007131	ENSMPUT00000007192	5026.00	4894.30	9.00	0.30	0.14
ENSMPUG00000007132	ENSMPUT00000007193	2340.00	2208.30	29.00	2.13	1.03
ENSMPUG00000007133	ENSMPUT00000007194	4224.00	4092.30	4058.91	160.44	77.79
ENSMPUG00000007134	ENSMPUT00000007195	904.00	772.30	16.00	3.36	1.63
ENSMPUG00000007135	ENSMPUT00000007196	1416.00	1284.30	604.99	76.29	36.99
ENSMPUG00000007136	ENSMPUT00000007197	6674.00	6542.30	1716.99	42.44	20.58
ENSMPUG00000007137	ENSMPUT00000007198	1914.00	1782.30	663.02	60.22	29.20
ENSMPUG00000007138	ENSMPUT00000007199	7119.00	6987.30	0.00	0.00	0.00
ENSMPUG00000007139	ENSMPUT00000007200	812.00	680.31	5376.94	1281.66	621.46
ENSMPUG00000007140	ENSMPUT00000007201	4793.00	4661.30	428.00	14.85	7.20
ENSMPUG00000007141	ENSMPUT00000007202	1929.00	1797.30	79.02	7.12	3.45
ENSMPUG00000007142	ENSMPUT00000007203	4227.00	4095.30	585.30	23.12	11.21
ENSMPUG00000007143	ENSMPUT00000007204	3111.00	2979.30	150.00	8.15	3.95
ENSMPUG00000007144	ENSMPUT00000007205	1453.00	1321.30	40.00	4.90	2.38
ENSMPUG00000007145	ENSMPUT00000007206	4879.00	4747.30	413.00	14.07	6.82
ENSMPUG00000007146	ENSMPUT00000007207	3383.00	3251.30	312.00	15.52	7.53
ENSMPUG00000007147	ENSMPUT00000007208	1777.00	1645.30	0.00	0.00	0.00
ENSMPUG00000007148	ENSMPUT00000007209	1440.00	1308.30	0.00	0.00	0.00
ENSMPUG00000007149	ENSMPUT00000007210	3808.00	3676.30	0.00	0.00	0.00
ENSMPUG00000007150	ENSMPUT00000007211	2416.00	2284.30	1917.00	135.81	65.85
ENSMPUG00000007151	ENSMPUT00000007212	1345.00	1213.30	98.00	13.08	6.34
ENSMPUG00000007152	ENSMPUT00000007213	2202.00	2070.30	0.00	0.00	0.00
ENSMPUG00000007153	ENSMPUT00000007214	1435.00	1303.30	0.00	0.00	0.00
ENSMPUG00000007154	ENSMPUT00000007215	4427.00	4295.30	64.00	2.41	1.17
ENSMPUG00000007155	ENSMPUT00000007216	1972.00	1840.30	0.00	0.00	0.00
ENSMPUG00000007156	ENSMPUT00000007217	279.00	158.91	438.00	450.17	218.28
ENSMPUG00000007157	ENSMPUT00000007218	1287.00	1155.30	245.00	34.35	16.66
ENSMPUG00000007158	ENSMPUT00000007219	918.00	786.30	0.00	0.00	0.00
ENSMPUG00000007159	ENSMPUT00000007220	3274.00	3142.30	2531.82	130.35	63.21
ENSMPUG00000007160	ENSMPUT00000007221	1461.00	1329.30	0.00	0.00	0.00
ENSMPUG00000007161	ENSMPUT00000007222	847.00	715.30	0.00	0.00	0.00
ENSMPUG00000007162	ENSMPUT00000007223	2132.00	2000.30	234.13	18.94	9.19
ENSMPUG00000007163	ENSMPUT00000007224	2480.00	2348.30	305.00	21.02	10.19
ENSMPUG00000007164	ENSMPUT00000007225	396.00	267.93	402.00	244.17	118.39
ENSMPUG00000007165	ENSMPUT00000007226	2611.00	2479.30	6.00	0.39	0.19
ENSMPUG00000007166	ENSMPUT00000007227	2150.00	2018.30	0.00	0.00	0.00
ENSMPUG00000007167	ENSMPUT00000007228	1029.00	897.30	7.00	1.26	0.61
ENSMPUG00000007168	ENSMPUT00000007229	1296.00	1164.30	0.00	0.00	0.00
ENSMPUG00000007169	ENSMPUT00000007230	912.00	780.30	0.00	0.00	0.00
ENSMPUG00000007170	ENSMPUT00000007231	1116.00	984.30	0.00	0.00	0.00
ENSMPUG00000007171	ENSMPUT00000007232	6786.00	6654.30	122.00	2.96	1.44
ENSMPUG00000007172	ENSMPUT00000007233	5478.00	5346.30	26.00	0.79	0.38
ENSMPUG00000007173	ENSMPUT00000007234	711.00	579.38	208.00	58.24	28.24
ENSMPUG00000007174	ENSMPUT00000007235	831.00	699.31	2.00	0.46	0.22
ENSMPUG00000007175	ENSMPUT00000007236	1041.00	909.30	1732.55	308.76	149.72
ENSMPUG00000007176	ENSMPUT00000007237	339.00	213.75	58.00	44.22	21.44
ENSMPUG00000007177	ENSMPUT00000007238	1242.00	1110.30	40.00	5.84	2.83
ENSMPUG00000007178	ENSMPUT00000007239	1158.00	1026.30	391.00	61.72	29.93
ENSMPUG00000007179	ENSMPUT00000007240	1554.00	1422.30	0.00	0.00	0.00
ENSMPUG00000007180	ENSMPUT00000007241	972.00	840.30	6957.61	1341.99	650.71
ENSMPUG00000007181	ENSMPUT00000007242	3564.00	3432.30	169.00	7.97	3.86
ENSMPUG00000007182	ENSMPUT00000007243	2563.00	2431.30	11.00	0.73	0.35
ENSMPUG00000007183	ENSMPUT00000007244	1886.00	1754.30	38.00	3.51	1.70
ENSMPUG00000007184	ENSMPUT00000007245	6341.00	6209.30	120.00	3.13	1.52
ENSMPUG00000007185	ENSMPUT00000007246	5044.00	4912.30	97.08	3.20	1.55
ENSMPUG00000007186	ENSMPUT00000007247	2297.00	2165.30	216.00	16.14	7.83
ENSMPUG00000007187	ENSMPUT00000007248	1458.00	1326.30	30.00	3.66	1.78
ENSMPUG00000007188	ENSMPUT00000007249	5262.00	5130.30	77.00	2.43	1.18
ENSMPUG00000007189	ENSMPUT00000007250	2143.00	2011.30	1062.90	85.53	41.47
ENSMPUG00000007190	ENSMPUT00000007251	1011.00	879.30	264.00	48.66	23.59
ENSMPUG00000007191	ENSMPUT00000007252	2316.00	2184.30	4.00	0.30	0.14
ENSMPUG00000007192	ENSMPUT00000007253	4482.00	4350.30	0.00	0.00	0.00
ENSMPUG00000007193	ENSMPUT00000007254	1614.00	1482.30	24.00	2.62	1.27
ENSMPUG00000007194	ENSMPUT00000007255	4870.00	4738.30	168.00	5.73	2.78
ENSMPUG00000007195	ENSMPUT00000007256	1884.00	1752.30	220.01	20.32	9.85
ENSMPUG00000007196	ENSMPUT00000007257	4939.00	4807.30	289.00	9.72	4.71
ENSMPUG00000007197	ENSMPUT00000007258	1815.00	1683.30	1091.10	104.93	50.88
ENSMPUG00000007198	ENSMPUT00000007259	4290.00	4158.30	603.00	23.46	11.37
ENSMPUG00000007199	ENSMPUT00000007260	5577.00	5445.30	1018.00	30.24	14.66
ENSMPUG00000007200	ENSMPUT00000007261	1924.00	1792.30	27.00	2.44	1.18
ENSMPUG00000007201	ENSMPUT00000007262	2277.00	2145.30	1031.00	77.78	37.71
ENSMPUG00000007202	ENSMPUT00000007263	2247.00	2115.30	176.00	13.47	6.53
ENSMPUG00000007203	ENSMPUT00000007264	2865.00	2733.30	3.00	0.18	0.09
ENSMPUG00000007204	ENSMPUT00000007265	1770.00	1638.30	2.00	0.20	0.10
ENSMPUG00000007205	ENSMPUT00000007266	1296.00	1164.30	0.00	0.00	0.00
ENSMPUG00000007206	ENSMPUT00000007267	771.00	639.33	0.00	0.00	0.00
ENSMPUG00000007207	ENSMPUT00000007268	7188.00	7056.30	39.00	0.89	0.43
ENSMPUG00000007208	ENSMPUT00000007269	1191.00	1059.30	518.79	79.34	38.47
ENSMPUG00000007209	ENSMPUT00000007270	3690.00	3558.30	188.00	8.55	4.14
ENSMPUG00000007210	ENSMPUT00000007271	1376.00	1244.30	0.00	0.00	0.00
ENSMPUG00000007211	ENSMPUT00000007272	10940.00	10808.30	1236.00	18.49	8.97
ENSMPUG00000007212	ENSMPUT00000007273	4738.00	4606.30	422.00	14.82	7.19
ENSMPUG00000007213	ENSMPUT00000007274	1180.00	1048.30	307.00	47.44	23.00
ENSMPUG00000007214	ENSMPUT00000007275	1437.00	1305.30	1010.05	125.31	60.76
ENSMPUG00000007215	ENSMPUT00000007276	2123.00	1991.30	3.00	0.24	0.12
ENSMPUG00000007216	ENSMPUT00000007277	5603.00	5471.30	1766.97	52.23	25.33
ENSMPUG00000007217	ENSMPUT00000007278	773.00	641.33	7.00	1.77	0.86
ENSMPUG00000007218	ENSMPUT00000007279	699.00	567.40	144.00	41.18	19.97
ENSMPUG00000007219	ENSMPUT00000007280	1434.00	1302.30	38.00	4.73	2.29
ENSMPUG00000007220	ENSMPUT00000007281	395.00	266.97	0.00	0.00	0.00
ENSMPUG00000007221	ENSMPUT00000007282	231.00	117.62	52.00	72.43	35.12
ENSMPUG00000007222	ENSMPUT00000007283	1840.00	1708.30	0.00	0.00	0.00
ENSMPUG00000007223	ENSMPUT00000007284	9798.00	9666.30	675.00	11.29	5.48
ENSMPUG00000007224	ENSMPUT00000007285	1454.00	1322.30	539.00	66.01	32.01
ENSMPUG00000007225	ENSMPUT00000007286	394.00	266.00	9.15	5.60	2.71
ENSMPUG00000007226	ENSMPUT00000007287	6704.00	6572.30	1788.19	44.00	21.34
ENSMPUG00000007227	ENSMPUT00000007288	1082.00	950.30	695.00	118.50	57.46
ENSMPUG00000007228	ENSMPUT00000007289	1781.00	1649.30	19.03	1.87	0.91
ENSMPUG00000007229	ENSMPUT00000007290	2713.00	2581.30	0.00	0.00	0.00
ENSMPUG00000007230	ENSMPUT00000007291	3234.00	3102.30	55.00	2.87	1.39
ENSMPUG00000007231	ENSMPUT00000007292	1423.00	1291.30	122.00	15.30	7.42
ENSMPUG00000007232	ENSMPUT00000007293	4523.00	4391.30	982.00	36.17	17.54
ENSMPUG00000007233	ENSMPUT00000007294	6247.00	6115.30	0.00	0.00	0.00
ENSMPUG00000007234	ENSMPUT00000007295	375.00	247.80	164.28	107.94	52.34
ENSMPUG00000007235	ENSMPUT00000007296	7020.00	6888.30	670.96	15.75	7.64
ENSMPUG00000007236	ENSMPUT00000007297	3321.00	3189.30	281.00	14.25	6.91
ENSMPUG00000007237	ENSMPUT00000007298	1593.00	1461.30	177.00	19.61	9.51
ENSMPUG00000007238	ENSMPUT00000007299	2419.00	2287.30	88.00	6.23	3.02
ENSMPUG00000007239	ENSMPUT00000007300	760.00	628.33	0.00	0.00	0.00
ENSMPUG00000007240	ENSMPUT00000007301	1376.00	1244.30	44.00	5.73	2.78
ENSMPUG00000007241	ENSMPUT00000007302	2412.00	2280.30	2123.15	150.68	73.06
ENSMPUG00000007242	ENSMPUT00000007303	568.00	436.85	57.00	21.19	10.27
ENSMPUG00000007243	ENSMPUT00000007304	369.00	242.08	0.00	0.00	0.00
ENSMPUG00000007244	ENSMPUT00000007305	908.00	776.30	24.01	5.01	2.43
ENSMPUG00000007245	ENSMPUT00000007306	1170.00	1038.30	0.00	0.00	0.00
ENSMPUG00000007246	ENSMPUT00000007307	2962.00	2830.30	722.07	41.28	20.01
ENSMPUG00000007247	ENSMPUT00000007308	1922.00	1790.30	833.00	75.32	36.52
ENSMPUG00000007248	ENSMPUT00000007309	1408.00	1276.30	10.00	1.27	0.62
ENSMPUG00000007249	ENSMPUT00000007310	3365.00	3233.30	81.00	4.05	1.97
ENSMPUG00000007250	ENSMPUT00000007311	498.00	367.53	0.00	0.00	0.00
ENSMPUG00000007251	ENSMPUT00000007312	4999.00	4867.30	1264.00	42.00	20.37
ENSMPUG00000007252	ENSMPUT00000007313	953.00	821.30	0.00	0.00	0.00
ENSMPUG00000007253	ENSMPUT00000007314	3876.00	3744.30	128.00	5.53	2.68
ENSMPUG00000007254	ENSMPUT00000007315	7071.00	6939.30	529.00	12.33	5.98
ENSMPUG00000007255	ENSMPUT00000007316	4012.00	3880.30	437.68	18.25	8.85
ENSMPUG00000007256	ENSMPUT00000007317	2965.00	2833.30	22.25	1.27	0.62
ENSMPUG00000007257	ENSMPUT00000007318	2899.00	2767.30	396.00	23.15	11.23
ENSMPUG00000007258	ENSMPUT00000007319,ENSMPUT00000007320	616.50	485.22	0.00	0.00	0.00
ENSMPUG00000007259	ENSMPUT00000007321	2767.00	2635.30	1.00	0.06	0.03
ENSMPUG00000007260	ENSMPUT00000007322	2069.00	1937.30	339.00	28.32	13.73
ENSMPUG00000007261	ENSMPUT00000007323	2049.00	1917.30	9.00	0.76	0.37
ENSMPUG00000007262	ENSMPUT00000007324	2762.00	2630.30	1212.23	74.57	36.16
ENSMPUG00000007263	ENSMPUT00000007325	657.00	525.48	329.00	101.60	49.27
ENSMPUG00000007264	ENSMPUT00000007326	525.00	394.21	0.00	0.00	0.00
ENSMPUG00000007265	ENSMPUT00000007327	1634.00	1502.30	0.00	0.00	0.00
ENSMPUG00000007266	ENSMPUT00000007328	4133.00	4001.30	2002.00	80.93	39.24
ENSMPUG00000007267	ENSMPUT00000007329	6703.00	6571.30	339.84	8.36	4.06
ENSMPUG00000007268	ENSMPUT00000007330	828.00	696.31	0.00	0.00	0.00
ENSMPUG00000007269	ENSMPUT00000007331	5509.00	5377.30	2018.97	60.72	29.44
ENSMPUG00000007270	ENSMPUT00000007332	1352.00	1220.30	4.00	0.53	0.26
ENSMPUG00000007271	ENSMPUT00000007333	672.00	540.45	0.00	0.00	0.00
ENSMPUG00000007272	ENSMPUT00000007334	2542.00	2410.30	427.76	28.72	13.93
ENSMPUG00000007273	ENSMPUT00000007335	2908.00	2776.30	801.00	46.68	22.64
