gene_id	transcript_id(s)	length	effective_length	expected_count	TPM	FPKM
ENSOCUG00000002110	ENSOCUT00000031401	1818.00	1692.52	739.00	16.17	14.41
ENSOCUG00000002111	ENSOCUT00000002110,ENSOCUT00000027150	1150.50	1025.02	0.00	0.00	0.00
ENSOCUG00000002112	ENSOCUT00000002117	4706.00	4580.52	112429.77	908.57	809.51
ENSOCUG00000002114	ENSOCUT00000002114	2442.00	2316.52	114.00	1.82	1.62
ENSOCUG00000002115	ENSOCUT00000002113	3538.00	3412.52	228.49	2.48	2.21
ENSOCUG00000002117	ENSOCUT00000002116	738.00	612.54	59.00	3.57	3.18
ENSOCUG00000002118	ENSOCUT00000002118	3165.00	3039.52	56.64	0.69	0.61
ENSOCUG00000002119	ENSOCUT00000002120	6380.00	6254.52	77.96	0.46	0.41
ENSOCUG00000002120	ENSOCUT00000002123	5135.00	5009.52	718.00	5.31	4.73
ENSOCUG00000002121	ENSOCUT00000002126	2517.00	2391.52	2096.51	32.46	28.92
ENSOCUG00000002122	ENSOCUT00000002119	285.00	165.97	361.64	81.27	72.41
ENSOCUG00000002123	ENSOCUT00000002122	4362.00	4236.52	21.00	0.18	0.16
ENSOCUG00000002125	ENSOCUT00000002124	3176.00	3050.52	0.00	0.00	0.00
ENSOCUG00000002126	ENSOCUT00000002125	1981.00	1855.52	193.00	3.85	3.43
ENSOCUG00000002127	ENSOCUT00000002127	5102.00	4976.52	79.00	0.59	0.52
ENSOCUG00000002128	ENSOCUT00000030414	4362.00	4236.52	63.00	0.55	0.49
ENSOCUG00000002129	ENSOCUT00000002129	1208.00	1082.52	4816.01	164.89	146.91
ENSOCUG00000002131	ENSOCUT00000002130	1875.00	1749.52	643.07	13.62	12.13
ENSOCUG00000002132	ENSOCUT00000002141	2914.00	2788.52	605.94	8.05	7.17
ENSOCUG00000002134	ENSOCUT00000002131	492.00	367.02	166.00	16.81	14.97
ENSOCUG00000002135	ENSOCUT00000002134	2391.00	2265.52	643.00	10.51	9.36
ENSOCUG00000002137	ENSOCUT00000026076	1890.00	1764.52	3763.51	79.00	70.39
ENSOCUG00000002138	ENSOCUT00000002136	930.00	804.52	0.00	0.00	0.00
ENSOCUG00000002139	ENSOCUT00000002139	3010.00	2884.52	415.00	5.33	4.75
ENSOCUG00000002140	ENSOCUT00000002143	5613.00	5487.52	312.00	2.10	1.87
ENSOCUG00000002141	ENSOCUT00000002138	936.00	810.52	0.00	0.00	0.00
ENSOCUG00000002142	ENSOCUT00000002140	618.00	492.63	3.00	0.23	0.20
ENSOCUG00000002143	ENSOCUT00000002147	3006.00	2880.52	188.00	2.42	2.15
ENSOCUG00000002144	ENSOCUT00000002145	981.00	855.52	20.00	0.87	0.77
ENSOCUG00000002145	ENSOCUT00000002144	957.00	831.52	63.00	2.81	2.50
ENSOCUG00000002146	ENSOCUT00000002142	897.00	771.52	0.00	0.00	0.00
ENSOCUG00000002147	ENSOCUT00000002146	1989.00	1863.52	268.00	5.33	4.75
ENSOCUG00000002148	ENSOCUT00000002149,ENSOCUT00000024911	3832.52	3707.04	1486.00	14.84	13.22
ENSOCUG00000002149	ENSOCUT00000002148	750.00	624.54	1216.96	72.30	64.42
ENSOCUG00000002150	ENSOCUT00000002150	582.00	456.69	9637.84	783.67	698.22
ENSOCUG00000002151	ENSOCUT00000002152,ENSOCUT00000022686	885.33	759.86	981.01	47.88	42.66
ENSOCUG00000002152	ENSOCUT00000002151	573.00	447.71	95.12	7.89	7.03
ENSOCUG00000002153	ENSOCUT00000002153	1447.00	1321.52	327.94	9.19	8.19
ENSOCUG00000002154	ENSOCUT00000002162	6970.00	6844.52	887.00	4.80	4.27
ENSOCUG00000002155	ENSOCUT00000002156	4004.00	3878.52	3755.60	35.85	31.94
ENSOCUG00000002156	ENSOCUT00000002157	3261.00	3135.52	473.02	5.59	4.98
ENSOCUG00000002157	ENSOCUT00000002159	3435.00	3309.52	1098.44	12.29	10.95
ENSOCUG00000002158	ENSOCUT00000002154	2079.00	1953.52	253.00	4.80	4.27
ENSOCUG00000002159	ENSOCUT00000002158	2505.00	2379.52	655.00	10.19	9.08
ENSOCUG00000002160	ENSOCUT00000002155	729.00	603.54	1659.00	102.00	90.88
ENSOCUG00000002161	ENSOCUT00000002160	1670.00	1544.52	8.00	0.19	0.17
ENSOCUG00000002163	ENSOCUT00000002164	3918.00	3792.52	647.99	6.33	5.64
ENSOCUG00000002165	ENSOCUT00000002166	4874.00	4748.52	837.91	6.53	5.82
ENSOCUG00000002166	ENSOCUT00000002165	1119.00	993.52	2338.68	87.26	77.74
ENSOCUG00000002167	ENSOCUT00000002167	2730.00	2604.52	265.00	3.77	3.36
ENSOCUG00000002171	ENSOCUT00000002171,ENSOCUT00000033807	476.23	351.37	72.97	7.72	6.88
ENSOCUG00000002172	ENSOCUT00000002172	1542.00	1416.52	240.11	6.28	5.60
ENSOCUG00000002173	ENSOCUT00000002177,ENSOCUT00000033505	2830.61	2705.13	43027.51	588.95	524.74
ENSOCUG00000002174	ENSOCUT00000002173	1647.00	1521.52	148.76	3.62	3.23
ENSOCUG00000002176	ENSOCUT00000002178	2181.00	2055.52	1464.00	26.38	23.50
ENSOCUG00000002177	ENSOCUT00000002176	1214.00	1088.52	257.00	8.75	7.80
ENSOCUG00000002178	ENSOCUT00000002175	789.00	663.53	70.00	3.91	3.49
ENSOCUG00000002179	ENSOCUT00000002179	1960.00	1834.52	336.23	6.79	6.05
ENSOCUG00000002180	ENSOCUT00000030646	5481.00	5355.52	523.00	3.61	3.22
ENSOCUG00000002181	ENSOCUT00000002183	4981.00	4855.52	775.00	5.91	5.26
ENSOCUG00000002182	ENSOCUT00000002181	4119.00	3993.52	46.14	0.43	0.38
ENSOCUG00000002183	ENSOCUT00000002182	5188.00	5062.52	745.96	5.45	4.86
ENSOCUG00000002185	ENSOCUT00000002185	3995.00	3869.52	4.00	0.04	0.03
ENSOCUG00000002186	ENSOCUT00000002186	747.00	621.54	17.75	1.06	0.94
ENSOCUG00000002187	ENSOCUT00000002187	2641.00	2515.52	9653.46	142.10	126.61
ENSOCUG00000002188	ENSOCUT00000002192,ENSOCUT00000009425	3440.97	3315.49	3567.13	39.83	35.49
ENSOCUG00000002189	ENSOCUT00000002189	4314.00	4188.52	34.00	0.30	0.27
ENSOCUG00000002190	ENSOCUT00000002190	1581.00	1455.52	312.24	7.95	7.08
ENSOCUG00000002192	ENSOCUT00000002196	2853.00	2727.52	6.00	0.08	0.07
ENSOCUG00000002193	ENSOCUT00000002195	5772.00	5646.52	607.06	3.98	3.55
ENSOCUG00000002194	ENSOCUT00000002194,ENSOCUT00000034127	2545.06	2419.58	831.47	12.73	11.34
ENSOCUG00000002195	ENSOCUT00000002191	684.00	558.56	0.00	0.00	0.00
ENSOCUG00000002196	ENSOCUT00000002193	939.00	813.52	0.00	0.00	0.00
ENSOCUG00000002197	ENSOCUT00000002200	2821.00	2695.52	161.00	2.21	1.97
ENSOCUG00000002198	ENSOCUT00000002202	3026.00	2900.52	176.00	2.25	2.00
ENSOCUG00000002199	ENSOCUT00000002198,ENSOCUT00000028501	1312.45	1186.97	930.04	29.04	25.87
ENSOCUG00000002200	ENSOCUT00000002197	1146.00	1020.52	295.00	10.71	9.55
ENSOCUG00000002202	ENSOCUT00000002201	774.00	648.53	80.00	4.58	4.08
ENSOCUG00000002203	ENSOCUT00000002203	1811.00	1685.52	62.00	1.36	1.21
ENSOCUG00000002204	ENSOCUT00000002206	2392.00	2266.52	24.00	0.39	0.35
ENSOCUG00000002205	ENSOCUT00000002204	3177.00	3051.52	398.00	4.83	4.30
ENSOCUG00000002206	ENSOCUT00000002207	3121.00	2995.52	29.00	0.36	0.32
ENSOCUG00000002207	ENSOCUT00000002205	369.00	245.84	12.00	1.82	1.62
ENSOCUG00000002208	ENSOCUT00000002208	264.00	146.80	0.00	0.00	0.00
ENSOCUG00000002210	ENSOCUT00000002210	489.00	364.04	151.97	15.51	13.82
ENSOCUG00000002211	ENSOCUT00000002212	2293.00	2167.52	1.00	0.02	0.02
ENSOCUG00000002212	ENSOCUT00000002213	3149.00	3023.52	467.59	5.73	5.10
ENSOCUG00000002214	ENSOCUT00000002217	4284.00	4158.52	1037.69	9.24	8.23
ENSOCUG00000002215	ENSOCUT00000002214	342.00	219.75	0.00	0.00	0.00
ENSOCUG00000002216	ENSOCUT00000002215	2724.00	2598.52	110.00	1.57	1.40
ENSOCUG00000002217	ENSOCUT00000002216	567.00	441.72	158.00	13.28	11.84
ENSOCUG00000002218	ENSOCUT00000002222,ENSOCUT00000034088	2996.00	2870.52	191.85	2.47	2.20
ENSOCUG00000002219	ENSOCUT00000002218	1242.00	1116.52	537.00	17.83	15.88
ENSOCUG00000002220	ENSOCUT00000002221	3186.00	3060.52	460.10	5.57	4.96
ENSOCUG00000002222	ENSOCUT00000002219	408.00	283.95	0.00	0.00	0.00
ENSOCUG00000002223	ENSOCUT00000002224	2868.00	2742.52	148.00	2.00	1.78
ENSOCUG00000002224	ENSOCUT00000002223	2698.00	2572.52	467.00	6.72	5.99
ENSOCUG00000002225	ENSOCUT00000029839	2334.00	2208.52	1165.90	19.55	17.42
ENSOCUG00000002226	ENSOCUT00000002228	3387.00	3261.52	313.00	3.55	3.17
ENSOCUG00000002230	ENSOCUT00000002229	2376.00	2250.52	12014.21	197.69	176.14
ENSOCUG00000002231	ENSOCUT00000002233	3241.00	3115.52	8306.07	98.71	87.94
ENSOCUG00000002232	ENSOCUT00000002232	1047.00	921.52	0.00	0.00	0.00
ENSOCUG00000002233	ENSOCUT00000002231	3970.00	3844.52	11.62	0.11	0.10
ENSOCUG00000002235	ENSOCUT00000002237	2017.00	1891.52	354.00	6.93	6.18
ENSOCUG00000002236	ENSOCUT00000002238	8075.00	7949.52	1354.98	6.31	5.62
ENSOCUG00000002237	ENSOCUT00000002234	423.00	298.71	0.00	0.00	0.00
ENSOCUG00000002238	ENSOCUT00000002236	616.00	490.63	514.70	38.95	34.70
ENSOCUG00000002240	ENSOCUT00000002240	2396.00	2270.52	255.00	4.16	3.71
ENSOCUG00000002241	ENSOCUT00000002241	2520.00	2394.52	594.00	9.19	8.18
ENSOCUG00000002242	ENSOCUT00000002242	1893.00	1767.52	37.98	0.80	0.71
ENSOCUG00000002243	ENSOCUT00000002243	4687.00	4561.52	639.00	5.19	4.62
ENSOCUG00000002244	ENSOCUT00000002246	3144.00	3018.52	16.00	0.20	0.17
ENSOCUG00000002245	ENSOCUT00000002247	2574.00	2448.52	95.00	1.44	1.28
ENSOCUG00000002246	ENSOCUT00000002245	3551.00	3425.52	1266.83	13.69	12.20
ENSOCUG00000002248	ENSOCUT00000002251	2349.00	2223.52	787.00	13.11	11.68
ENSOCUG00000002249	ENSOCUT00000002248	1282.00	1156.52	2071.29	66.37	59.14
ENSOCUG00000002250	ENSOCUT00000002254	3146.00	3020.52	259.47	3.18	2.83
ENSOCUG00000002251	ENSOCUT00000002252	3724.00	3598.52	3086.46	31.75	28.29
ENSOCUG00000002253	ENSOCUT00000024625	1461.00	1335.52	172.01	4.77	4.25
ENSOCUG00000002254	ENSOCUT00000002256	6313.00	6187.52	646.00	3.86	3.44
ENSOCUG00000002256	ENSOCUT00000002258	2206.00	2080.52	61.62	1.10	0.98
ENSOCUG00000002258	ENSOCUT00000002259	2626.00	2500.52	50.00	0.74	0.66
ENSOCUG00000002259	ENSOCUT00000002257	3206.00	3080.52	1005.90	12.09	10.77
ENSOCUG00000002260	ENSOCUT00000002263	3251.00	3125.52	881.28	10.44	9.30
ENSOCUG00000002261	ENSOCUT00000002260	1353.00	1227.52	1.00	0.03	0.03
ENSOCUG00000002263	ENSOCUT00000002262	1854.00	1728.52	378.04	8.10	7.22
ENSOCUG00000002264	ENSOCUT00000002268	9709.00	9583.52	311.60	1.20	1.07
ENSOCUG00000002266	ENSOCUT00000002265	14022.00	13896.52	23.00	0.06	0.05
ENSOCUG00000002267	ENSOCUT00000002267	1428.00	1302.52	632.00	17.98	16.02
ENSOCUG00000002269	ENSOCUT00000002269	1098.00	972.52	23.06	0.88	0.78
ENSOCUG00000002271	ENSOCUT00000002271	504.00	378.95	149.00	14.61	13.02
ENSOCUG00000002272	ENSOCUT00000002282	5946.00	5820.52	6411.19	40.77	36.32
ENSOCUG00000002274	ENSOCUT00000002273	897.00	771.52	239.00	11.49	10.24
ENSOCUG00000002278	ENSOCUT00000002277	1518.00	1392.52	321.00	8.54	7.61
ENSOCUG00000002279	ENSOCUT00000031415	1921.00	1795.52	102.65	2.12	1.89
ENSOCUG00000002281	ENSOCUT00000002280	1766.00	1640.52	44.00	0.99	0.89
ENSOCUG00000002283	ENSOCUT00000002283	876.00	750.52	5.00	0.25	0.22
ENSOCUG00000002284	ENSOCUT00000002286	5714.00	5588.52	14.12	0.09	0.08
ENSOCUG00000002285	ENSOCUT00000002284	2538.00	2412.52	25.00	0.38	0.34
ENSOCUG00000002287	ENSOCUT00000002285,ENSOCUT00000015481	507.00	381.94	155.00	15.08	13.43
ENSOCUG00000002289	ENSOCUT00000002289	492.00	367.02	251.48	25.46	22.68
ENSOCUG00000002290	ENSOCUT00000002292	1413.00	1287.52	2285.00	65.76	58.59
ENSOCUG00000002291	ENSOCUT00000002290	576.00	450.70	0.00	0.00	0.00
ENSOCUG00000002292	ENSOCUT00000002299	3518.00	3392.52	1659.41	18.11	16.13
ENSOCUG00000002295	ENSOCUT00000002293	948.00	822.52	1473.01	66.41	59.17
ENSOCUG00000002296	ENSOCUT00000002296	1653.00	1527.52	5767.72	139.88	124.63
ENSOCUG00000002297	ENSOCUT00000002294	2343.00	2217.52	1.00	0.02	0.01
ENSOCUG00000002298	ENSOCUT00000002298	1982.00	1856.52	863.00	17.22	15.34
ENSOCUG00000002299	ENSOCUT00000002301	1713.00	1587.52	154.25	3.60	3.21
ENSOCUG00000002300	ENSOCUT00000002300	6198.00	6072.52	610.00	3.72	3.31
ENSOCUG00000002301	ENSOCUT00000002297	834.00	708.52	113.00	5.92	5.27
ENSOCUG00000002302	ENSOCUT00000032045	6595.00	6469.52	372.89	2.13	1.90
ENSOCUG00000002303	ENSOCUT00000028310	1755.00	1629.52	223.00	5.07	4.52
ENSOCUG00000002304	ENSOCUT00000002310	5064.00	4938.52	1667.95	12.50	11.14
ENSOCUG00000002305	ENSOCUT00000002302	1989.00	1863.52	1.00	0.02	0.02
ENSOCUG00000002306	ENSOCUT00000002305	945.00	819.52	1.00	0.05	0.04
ENSOCUG00000002309	ENSOCUT00000002307,ENSOCUT00000034004	878.22	752.74	132.84	6.55	5.83
ENSOCUG00000002310	ENSOCUT00000002309,ENSOCUT00000027469	2506.00	2380.52	169.00	2.63	2.34
ENSOCUG00000002311	ENSOCUT00000002311	2830.00	2704.52	19.00	0.26	0.23
ENSOCUG00000002312	ENSOCUT00000002319	7725.00	7599.52	556.00	2.71	2.41
ENSOCUG00000002313	ENSOCUT00000000456	1429.00	1303.52	8.00	0.23	0.20
ENSOCUG00000002314	ENSOCUT00000002313	2295.00	2169.52	0.00	0.00	0.00
ENSOCUG00000002315	ENSOCUT00000025193	2137.00	2011.52	199.00	3.66	3.26
ENSOCUG00000002316	ENSOCUT00000002317	3278.00	3152.52	1470.08	17.26	15.38
ENSOCUG00000002317	ENSOCUT00000002314	696.00	570.56	0.00	0.00	0.00
ENSOCUG00000002318	ENSOCUT00000002316	2016.00	1890.52	24.00	0.47	0.42
ENSOCUG00000002319	ENSOCUT00000002318	336.00	214.00	13.00	2.26	2.02
ENSOCUG00000002320	ENSOCUT00000002320	4281.00	4155.52	982.00	8.75	7.79
ENSOCUG00000002322	ENSOCUT00000002321	2313.00	2187.52	754.93	12.78	11.39
ENSOCUG00000002323	ENSOCUT00000002322	3644.00	3518.52	789.03	8.30	7.40
ENSOCUG00000002324	ENSOCUT00000002330,ENSOCUT00000033935	5012.44	4886.97	2713.13	20.55	18.31
ENSOCUG00000002325	ENSOCUT00000002324	4724.00	4598.52	365.00	2.94	2.62
ENSOCUG00000002326	ENSOCUT00000002327	3050.00	2924.52	121.00	1.53	1.36
ENSOCUG00000002331	ENSOCUT00000002328	927.00	801.52	0.00	0.00	0.00
ENSOCUG00000002332	ENSOCUT00000002334	1559.00	1433.52	511.99	13.23	11.79
ENSOCUG00000002333	ENSOCUT00000002333	1305.00	1179.52	0.00	0.00	0.00
ENSOCUG00000002334	ENSOCUT00000002332	4857.00	4731.52	1905.06	14.90	13.28
ENSOCUG00000002335	ENSOCUT00000029306	4656.00	4530.52	6.01	0.05	0.04
ENSOCUG00000002336	ENSOCUT00000002337	2580.00	2454.52	322.00	4.86	4.33
ENSOCUG00000002337	ENSOCUT00000002340	3609.00	3483.52	35.00	0.37	0.33
ENSOCUG00000002338	ENSOCUT00000002336,ENSOCUT00000033286	1082.63	957.16	23.00	0.89	0.79
ENSOCUG00000002339	ENSOCUT00000002341	1580.00	1454.52	3474.47	88.50	78.85
ENSOCUG00000002341	ENSOCUT00000002339	2863.00	2737.52	257.00	3.48	3.10
ENSOCUG00000002342	ENSOCUT00000002342	1934.00	1808.52	19.58	0.40	0.36
ENSOCUG00000002344	ENSOCUT00000002348	2544.00	2418.52	799.00	12.23	10.90
ENSOCUG00000002345	ENSOCUT00000002346	2822.00	2696.52	0.00	0.00	0.00
ENSOCUG00000002346	ENSOCUT00000002347	1356.00	1230.52	89.99	2.71	2.41
ENSOCUG00000002349	ENSOCUT00000002350	2253.00	2127.52	40.00	0.70	0.62
ENSOCUG00000002350	ENSOCUT00000002353	3267.00	3141.52	237.00	2.79	2.49
ENSOCUG00000002352	ENSOCUT00000002352	1125.00	999.52	751.17	27.86	24.82
ENSOCUG00000002353	ENSOCUT00000002351	1095.00	969.52	575.74	22.01	19.61
ENSOCUG00000002356	ENSOCUT00000022457	3270.00	3144.52	24.11	0.28	0.25
ENSOCUG00000002357	ENSOCUT00000002354	492.00	367.02	27.94	2.83	2.52
ENSOCUG00000002358	ENSOCUT00000002359	4535.00	4409.52	149.00	1.25	1.11
ENSOCUG00000002359	ENSOCUT00000002357	1943.00	1817.52	146.98	3.00	2.67
ENSOCUG00000002360	ENSOCUT00000002364	1545.00	1419.52	842.74	22.00	19.60
ENSOCUG00000002361	ENSOCUT00000002361	1111.00	985.52	1055.04	39.68	35.36
ENSOCUG00000002362	ENSOCUT00000002360	699.00	573.56	118.00	7.64	6.80
ENSOCUG00000002363	ENSOCUT00000002368	1485.00	1359.52	54.00	1.47	1.31
ENSOCUG00000002364	ENSOCUT00000002362	2157.00	2031.52	6.00	0.11	0.10
ENSOCUG00000002365	ENSOCUT00000002363,ENSOCUT00000033671	2413.75	2288.27	6.00	0.10	0.09
ENSOCUG00000002366	ENSOCUT00000002365	1475.00	1349.52	0.00	0.00	0.00
ENSOCUG00000002367	ENSOCUT00000002366	1695.00	1569.52	0.00	0.00	0.00
ENSOCUG00000002368	ENSOCUT00000002367	2869.00	2743.52	487.84	6.58	5.87
ENSOCUG00000002369	ENSOCUT00000002371,ENSOCUT00000025808	4448.01	4322.53	9.00	0.08	0.07
ENSOCUG00000002371	ENSOCUT00000002375	1701.00	1575.52	21.99	0.52	0.46
ENSOCUG00000002372	ENSOCUT00000020950	3232.00	3106.52	1545.02	18.41	16.41
ENSOCUG00000002373	ENSOCUT00000002374	1053.00	927.52	2.00	0.08	0.07
ENSOCUG00000002375	ENSOCUT00000002372	306.00	185.53	102.00	20.49	18.26
ENSOCUG00000002376	ENSOCUT00000002376	1280.00	1154.52	104.00	3.34	2.97
ENSOCUG00000002378	ENSOCUT00000002378	604.00	478.65	1306.00	101.31	90.26
ENSOCUG00000002379	ENSOCUT00000002387	4451.00	4325.52	189.08	1.62	1.44
ENSOCUG00000002380	ENSOCUT00000002381	2028.00	1902.52	1002.42	19.51	17.39
ENSOCUG00000002381	ENSOCUT00000023776	2994.00	2868.52	0.00	0.00	0.00
ENSOCUG00000002382	ENSOCUT00000002380	831.00	705.52	26.00	1.37	1.22
ENSOCUG00000002383	ENSOCUT00000002379	1062.00	936.52	83.00	3.29	2.93
ENSOCUG00000002384	ENSOCUT00000021526	2740.00	2614.52	78.02	1.10	0.98
ENSOCUG00000002386	ENSOCUT00000002386	1140.00	1014.52	265.23	9.69	8.63
ENSOCUG00000002387	ENSOCUT00000002383,ENSOCUT00000027953	1675.00	1549.52	232.99	5.57	4.96
ENSOCUG00000002389	ENSOCUT00000002389	707.00	581.55	758.88	48.43	43.15
ENSOCUG00000002390	ENSOCUT00000002399,ENSOCUT00000034025	4939.52	4814.05	506.27	3.89	3.47
ENSOCUG00000002391	ENSOCUT00000002392	3808.00	3682.52	2864.80	28.80	25.66
ENSOCUG00000002392	ENSOCUT00000002390	378.00	254.60	10457.83	1528.55	1361.89
ENSOCUG00000002393	ENSOCUT00000002391	828.00	702.52	119.96	6.33	5.64
ENSOCUG00000002394	ENSOCUT00000029614	4824.00	4698.52	2747.46	21.64	19.29
ENSOCUG00000002395	ENSOCUT00000002396	1704.00	1578.52	627.49	14.73	13.12
ENSOCUG00000002396	ENSOCUT00000002395	6693.00	6567.52	921.00	5.19	4.62
ENSOCUG00000002397	ENSOCUT00000002400	6616.00	6490.52	1382.55	7.88	7.02
ENSOCUG00000002398	ENSOCUT00000002398	3494.00	3368.52	1065.02	11.71	10.43
ENSOCUG00000002399	ENSOCUT00000002397	1237.00	1111.52	30.00	1.00	0.89
ENSOCUG00000002400	ENSOCUT00000002394	726.00	600.54	0.00	0.00	0.00
ENSOCUG00000002401	ENSOCUT00000002403	2913.00	2787.52	5.00	0.07	0.06
ENSOCUG00000002402	ENSOCUT00000002402	1955.00	1829.52	1.00	0.02	0.02
ENSOCUG00000002403	ENSOCUT00000002401,ENSOCUT00000033299	3793.18	3667.70	623.70	6.30	5.61
ENSOCUG00000002404	ENSOCUT00000002404	309.00	188.35	1.99	0.39	0.35
ENSOCUG00000002406	ENSOCUT00000023821	5809.00	5683.52	382.00	2.49	2.22
ENSOCUG00000002407	ENSOCUT00000002406	2880.00	2754.52	5058.19	67.99	60.58
ENSOCUG00000002408	ENSOCUT00000002407	744.00	618.54	52.01	3.12	2.78
ENSOCUG00000002409	ENSOCUT00000002411	5063.00	4937.52	166.81	1.25	1.11
ENSOCUG00000002410	ENSOCUT00000002412	1266.00	1140.52	233.17	7.58	6.75
ENSOCUG00000002411	ENSOCUT00000002410	2943.00	2817.52	152.25	2.00	1.78
ENSOCUG00000002412	ENSOCUT00000002409	858.00	732.52	0.00	0.00	0.00
ENSOCUG00000002413	ENSOCUT00000002413	768.00	642.53	1.00	0.06	0.05
ENSOCUG00000002414	ENSOCUT00000002423	3681.00	3555.52	415.77	4.33	3.86
ENSOCUG00000002417	ENSOCUT00000002415	915.00	789.52	180.00	8.45	7.53
ENSOCUG00000002418	ENSOCUT00000002417	7215.00	7089.52	251.25	1.31	1.17
ENSOCUG00000002419	ENSOCUT00000002425	3139.00	3013.52	40420.57	496.61	442.47
ENSOCUG00000002420	ENSOCUT00000002418	644.00	518.60	1.00	0.07	0.06
ENSOCUG00000002421	ENSOCUT00000002419	5420.00	5294.52	814.88	5.70	5.08
ENSOCUG00000002424	ENSOCUT00000002421	1299.00	1173.52	30.00	0.95	0.84
ENSOCUG00000002425	ENSOCUT00000002456,ENSOCUT00000026779	16174.00	16048.52	28412.94	65.51	58.37
ENSOCUG00000002426	ENSOCUT00000002424	2440.00	2314.52	385.00	6.16	5.49
ENSOCUG00000002427	ENSOCUT00000002427	2876.00	2750.52	392.85	5.29	4.71
ENSOCUG00000002428	ENSOCUT00000002426	735.00	609.54	358.14	21.80	19.42
ENSOCUG00000002429	ENSOCUT00000028574	1943.00	1817.52	6190.98	126.17	112.41
ENSOCUG00000002431	ENSOCUT00000002429,ENSOCUT00000004602	1529.00	1403.52	6.00	0.16	0.14
ENSOCUG00000002432	ENSOCUT00000002431	3526.00	3400.52	1073.00	11.68	10.41
ENSOCUG00000002433	ENSOCUT00000002435,ENSOCUT00000028393	2157.00	2031.52	1.00	0.02	0.02
ENSOCUG00000002434	ENSOCUT00000002433	2910.00	2784.52	183.00	2.43	2.17
ENSOCUG00000002435	ENSOCUT00000002432	429.00	304.62	139.68	17.05	15.19
ENSOCUG00000002436	ENSOCUT00000002434	3294.00	3168.52	140.48	1.64	1.46
ENSOCUG00000002437	ENSOCUT00000002436	2232.00	2106.52	149.71	2.63	2.35
ENSOCUG00000002438	ENSOCUT00000002438	1638.00	1512.52	148.00	3.63	3.23
ENSOCUG00000002439	ENSOCUT00000002439	2970.00	2844.52	1064.00	13.85	12.34
ENSOCUG00000002440	ENSOCUT00000002442	1540.00	1414.52	1.00	0.03	0.02
ENSOCUG00000002441	ENSOCUT00000002450	4329.00	4203.52	525.00	4.62	4.12
ENSOCUG00000002442	ENSOCUT00000002440	1827.00	1701.52	657.06	14.30	12.74
ENSOCUG00000002443	ENSOCUT00000002437	2699.00	2573.52	6.00	0.09	0.08
ENSOCUG00000002444	ENSOCUT00000002441	699.00	573.56	22.00	1.42	1.27
ENSOCUG00000002445	ENSOCUT00000002445	2449.00	2323.52	2180.00	34.74	30.96
ENSOCUG00000002447	ENSOCUT00000002444,ENSOCUT00000025889	2363.43	2237.96	291.98	4.83	4.30
ENSOCUG00000002448	ENSOCUT00000002448	2010.00	1884.52	317.00	6.23	5.55
ENSOCUG00000002449	ENSOCUT00000002446	276.00	157.70	286.00	67.67	60.29
ENSOCUG00000002450	ENSOCUT00000002449	4661.00	4535.52	0.00	0.00	0.00
ENSOCUG00000002451	ENSOCUT00000030490	9617.00	9491.52	2250.37	8.77	7.82
ENSOCUG00000002452	ENSOCUT00000002447	679.00	553.57	2.00	0.13	0.12
ENSOCUG00000002453	ENSOCUT00000002451	546.00	420.78	0.00	0.00	0.00
ENSOCUG00000002455	ENSOCUT00000002459,ENSOCUT00000033566	2709.72	2584.25	3214.95	46.07	41.04
ENSOCUG00000002456	ENSOCUT00000002452	4365.00	4239.52	4418.21	38.58	34.37
ENSOCUG00000002457	ENSOCUT00000002453	1493.00	1367.52	0.00	0.00	0.00
ENSOCUG00000002458	ENSOCUT00000002455	5552.00	5426.52	350.92	2.39	2.13
ENSOCUG00000002461	ENSOCUT00000002461	1214.00	1088.52	1444.00	49.17	43.81
ENSOCUG00000002462	ENSOCUT00000002462	2823.00	2697.52	1.00	0.01	0.01
ENSOCUG00000002463	ENSOCUT00000002465	2115.00	1989.52	944.89	17.59	15.67
ENSOCUG00000002464	ENSOCUT00000002464	552.00	426.76	68.15	5.93	5.28
ENSOCUG00000002466	ENSOCUT00000002469	3323.00	3197.52	28.13	0.33	0.29
ENSOCUG00000002467	ENSOCUT00000032066	1682.00	1556.52	1.00	0.02	0.02
ENSOCUG00000002468	ENSOCUT00000002474	6387.00	6261.52	119.00	0.70	0.63
ENSOCUG00000002470	ENSOCUT00000002466	1228.00	1102.52	484.00	16.27	14.50
ENSOCUG00000002473	ENSOCUT00000026776	4681.00	4555.52	1034.99	8.41	7.49
ENSOCUG00000002474	ENSOCUT00000002472	882.00	756.52	0.00	0.00	0.00
ENSOCUG00000002476	ENSOCUT00000002483	3042.00	2916.52	204.00	2.59	2.31
ENSOCUG00000002477	ENSOCUT00000002478	1959.00	1833.52	8.00	0.16	0.14
ENSOCUG00000002478	ENSOCUT00000002476	522.00	396.87	17.00	1.59	1.42
ENSOCUG00000002480	ENSOCUT00000002479,ENSOCUT00000033180	999.00	873.52	727.00	30.86	27.49
ENSOCUG00000002481	ENSOCUT00000002481	3089.00	2963.52	2.00	0.02	0.02
ENSOCUG00000002482	ENSOCUT00000002480	735.00	609.54	0.00	0.00	0.00
ENSOCUG00000002483	ENSOCUT00000002482,ENSOCUT00000034013	2333.76	2208.37	114.20	1.91	1.71
