gene_id	transcript_id(s)	length	effective_length	expected_count	TPM	FPKM
ENSOCUG00000001962	ENSOCUT00000001962	1116.00	988.59	7.00	0.40	0.23
ENSOCUG00000001963	ENSOCUT00000001968	5353.00	5225.59	3794.82	41.37	23.98
ENSOCUG00000001964	ENSOCUT00000001965,ENSOCUT00000034162	3190.98	3063.57	219.00	4.07	2.36
ENSOCUG00000001965	ENSOCUT00000001963	2751.00	2623.59	2.00	0.04	0.03
ENSOCUG00000001966	ENSOCUT00000017492	1605.00	1477.59	27.99	1.08	0.63
ENSOCUG00000001967	ENSOCUT00000001964	951.00	823.59	6.52	0.45	0.26
ENSOCUG00000001968	ENSOCUT00000001971	1559.00	1431.59	10.20	0.41	0.24
ENSOCUG00000001969	ENSOCUT00000001967	826.00	698.59	1.00	0.08	0.05
ENSOCUG00000001970	ENSOCUT00000001969	2757.00	2629.59	19.00	0.41	0.24
ENSOCUG00000001971	ENSOCUT00000001973	3114.00	2986.59	1491.76	28.47	16.50
ENSOCUG00000001972	ENSOCUT00000001970	2534.00	2406.59	542.77	12.86	7.45
ENSOCUG00000001973	ENSOCUT00000001974	4734.00	4606.59	1.00	0.01	0.01
ENSOCUG00000001975	ENSOCUT00000001976	5166.00	5038.59	305.73	3.46	2.00
ENSOCUG00000001978	ENSOCUT00000001978	417.00	291.33	0.00	0.00	0.00
ENSOCUG00000001979	ENSOCUT00000001979	1590.00	1462.59	318.00	12.40	7.19
ENSOCUG00000001980	ENSOCUT00000001987	4142.00	4014.59	0.00	0.00	0.00
ENSOCUG00000001981	ENSOCUT00000001981,ENSOCUT00000029834	904.16	776.74	163.00	11.98	6.94
ENSOCUG00000001982	ENSOCUT00000001988	5793.00	5665.59	2012.86	20.24	11.73
ENSOCUG00000001984	ENSOCUT00000006914	1989.00	1861.59	678.15	20.77	12.04
ENSOCUG00000001985	ENSOCUT00000001983	1262.00	1134.59	831.35	41.80	24.23
ENSOCUG00000001986	ENSOCUT00000001990	2292.00	2164.59	944.01	24.86	14.41
ENSOCUG00000001987	ENSOCUT00000001985	1431.00	1303.59	8.00	0.35	0.20
ENSOCUG00000001988	ENSOCUT00000001984	480.00	353.44	0.00	0.00	0.00
ENSOCUG00000001989	ENSOCUT00000001998,ENSOCUT00000016879	3028.50	2901.09	0.00	0.00	0.00
ENSOCUG00000001990	ENSOCUT00000001993	2358.00	2230.59	699.00	17.86	10.35
ENSOCUG00000001991	ENSOCUT00000001986	5698.00	5570.59	947.42	9.69	5.62
ENSOCUG00000001992	ENSOCUT00000001989	3377.00	3249.59	842.00	14.77	8.56
ENSOCUG00000001993	ENSOCUT00000001991	3092.00	2964.59	92.91	1.79	1.04
ENSOCUG00000001994	ENSOCUT00000001996,ENSOCUT00000033741	1801.40	1673.99	82.00	2.79	1.62
ENSOCUG00000001995	ENSOCUT00000001992	854.00	726.59	2.00	0.16	0.09
ENSOCUG00000001996	ENSOCUT00000001995	156.00	59.15	3.00	2.95	1.71
ENSOCUG00000001998	ENSOCUT00000001997	5157.00	5029.59	572.21	6.48	3.76
ENSOCUG00000001999	ENSOCUT00000002001	1221.00	1093.59	34.93	1.82	1.06
ENSOCUG00000002000	ENSOCUT00000001999	1171.00	1043.59	973.00	53.20	30.83
ENSOCUG00000002001	ENSOCUT00000002002	1431.00	1303.59	134.77	5.90	3.42
ENSOCUG00000002002	ENSOCUT00000002000	826.00	698.59	0.00	0.00	0.00
ENSOCUG00000002003	ENSOCUT00000002003	1257.00	1129.59	581.00	29.34	17.01
ENSOCUG00000002004	ENSOCUT00000025945	1272.00	1144.59	668.00	33.29	19.30
ENSOCUG00000002006	ENSOCUT00000002008	5069.00	4941.59	481.99	5.56	3.22
ENSOCUG00000002007	ENSOCUT00000002010,ENSOCUT00000033226	1650.00	1522.59	637.00	23.86	13.83
ENSOCUG00000002008	ENSOCUT00000002012	3945.00	3817.59	54.00	0.81	0.47
ENSOCUG00000002009	ENSOCUT00000002009	1754.00	1626.59	35.00	1.23	0.71
ENSOCUG00000002011	ENSOCUT00000002007	822.00	694.59	93.00	7.65	4.43
ENSOCUG00000002013	ENSOCUT00000002013	1914.00	1786.59	529.00	16.88	9.78
ENSOCUG00000002014	ENSOCUT00000002014	1065.00	937.59	113.00	6.88	3.99
ENSOCUG00000002017	ENSOCUT00000002017	780.00	652.60	23.00	2.01	1.17
ENSOCUG00000002018	ENSOCUT00000002019	4329.00	4201.59	1216.00	16.49	9.56
ENSOCUG00000002019	ENSOCUT00000002018	597.00	469.80	0.00	0.00	0.00
ENSOCUG00000002020	ENSOCUT00000002021	1653.00	1525.59	47.00	1.76	1.02
ENSOCUG00000002021	ENSOCUT00000002020	585.00	457.84	238.93	29.83	17.29
ENSOCUG00000002022	ENSOCUT00000002024	4574.00	4446.59	1249.29	16.01	9.28
ENSOCUG00000002023	ENSOCUT00000002022	885.00	757.59	283.97	21.40	12.40
ENSOCUG00000002024	ENSOCUT00000002023	995.00	867.59	83.00	5.46	3.16
ENSOCUG00000002025	ENSOCUT00000002025	2486.00	2358.59	704.13	17.02	9.86
ENSOCUG00000002026	ENSOCUT00000002028	4035.00	3907.59	117.00	1.71	0.99
ENSOCUG00000002027	ENSOCUT00000002029	1488.00	1360.59	582.76	24.43	14.16
ENSOCUG00000002028	ENSOCUT00000002036	3397.00	3269.59	8.00	0.14	0.08
ENSOCUG00000002029	ENSOCUT00000002035	4098.00	3970.59	1.00	0.01	0.01
ENSOCUG00000002030	ENSOCUT00000002026	636.00	508.72	5.00	0.56	0.33
ENSOCUG00000002031	ENSOCUT00000002030	5669.00	5541.59	338.79	3.48	2.02
ENSOCUG00000002032	ENSOCUT00000002027	996.00	868.59	0.00	0.00	0.00
ENSOCUG00000002033	ENSOCUT00000002032	2858.00	2730.59	107.00	2.23	1.29
ENSOCUG00000002037	ENSOCUT00000023901	3900.00	3772.59	3658.01	55.25	32.02
ENSOCUG00000002038	ENSOCUT00000002037	1462.00	1334.59	1.00	0.04	0.02
ENSOCUG00000002039	ENSOCUT00000002043	4539.00	4411.59	0.00	0.00	0.00
ENSOCUG00000002040	ENSOCUT00000002038	948.00	820.59	0.00	0.00	0.00
ENSOCUG00000002041	ENSOCUT00000002039	3425.00	3297.59	9186.18	158.75	92.00
ENSOCUG00000002042	ENSOCUT00000002042	2406.00	2278.59	17.00	0.43	0.25
ENSOCUG00000002043	ENSOCUT00000026813	2072.00	1944.59	1220.11	35.77	20.73
ENSOCUG00000002047	ENSOCUT00000002050	3776.00	3648.59	2.00	0.03	0.02
ENSOCUG00000002050	ENSOCUT00000002047	3301.00	3173.59	85.00	1.53	0.88
ENSOCUG00000002051	ENSOCUT00000002051	1281.00	1153.59	49.58	2.45	1.42
ENSOCUG00000002052	ENSOCUT00000002059	5949.00	5821.59	271.00	2.65	1.54
ENSOCUG00000002053	ENSOCUT00000002052	2411.00	2283.59	588.00	14.68	8.51
ENSOCUG00000002054	ENSOCUT00000002053	1405.00	1277.59	156.04	6.97	4.04
ENSOCUG00000002055	ENSOCUT00000002055	7968.00	7840.59	185.00	1.34	0.78
ENSOCUG00000002056	ENSOCUT00000002054	1298.00	1170.59	11.00	0.54	0.31
ENSOCUG00000002057	ENSOCUT00000002057,ENSOCUT00000033474	1296.97	1169.56	513.00	25.02	14.50
ENSOCUG00000002058	ENSOCUT00000002056	186.00	81.00	0.00	0.00	0.00
ENSOCUG00000002059	ENSOCUT00000002064	5200.00	5072.59	1445.95	16.24	9.41
ENSOCUG00000002060	ENSOCUT00000002058	694.00	566.64	2840.92	286.44	166.00
ENSOCUG00000002061	ENSOCUT00000002060	330.00	207.24	0.00	0.00	0.00
ENSOCUG00000002062	ENSOCUT00000002061	948.00	820.59	8.00	0.56	0.32
ENSOCUG00000002063	ENSOCUT00000002073	2997.00	2869.59	2714.11	53.90	31.24
ENSOCUG00000002064	ENSOCUT00000002062	963.00	835.59	42.00	2.87	1.66
ENSOCUG00000002065	ENSOCUT00000002065	3068.00	2940.59	656.00	12.71	7.37
ENSOCUG00000002066	ENSOCUT00000002067	3271.00	3143.59	240.00	4.35	2.52
ENSOCUG00000002067	ENSOCUT00000010702	282.00	162.54	0.00	0.00	0.00
ENSOCUG00000002069	ENSOCUT00000002066	264.00	146.29	0.00	0.00	0.00
ENSOCUG00000002071	ENSOCUT00000002071	1521.00	1393.59	1745.99	71.45	41.41
ENSOCUG00000002072	ENSOCUT00000002074	2742.00	2614.59	162.00	3.53	2.05
ENSOCUG00000002073	ENSOCUT00000002072	2172.00	2044.59	2359.23	65.78	38.12
ENSOCUG00000002074	ENSOCUT00000002070	712.00	584.63	4481.28	437.89	253.77
ENSOCUG00000002075	ENSOCUT00000002075	3504.00	3376.59	1041.01	17.57	10.18
ENSOCUG00000002076	ENSOCUT00000002076	1284.00	1156.59	91.00	4.49	2.60
ENSOCUG00000002078	ENSOCUT00000002083,ENSOCUT00000020892	3844.50	3717.09	0.00	0.00	0.00
ENSOCUG00000002080	ENSOCUT00000002081	2584.00	2456.59	20.00	0.46	0.27
ENSOCUG00000002083	ENSOCUT00000002084	2265.00	2137.59	3.00	0.08	0.05
ENSOCUG00000002084	ENSOCUT00000002088	3626.00	3498.59	748.00	12.18	7.06
ENSOCUG00000002085	ENSOCUT00000002085	939.00	811.59	110.49	7.77	4.50
ENSOCUG00000002086	ENSOCUT00000002082	759.00	631.60	220.00	19.89	11.53
ENSOCUG00000002089	ENSOCUT00000002086	537.00	410.03	5.00	0.70	0.40
ENSOCUG00000002090	ENSOCUT00000031848	1382.00	1254.59	83.00	3.77	2.19
ENSOCUG00000002093	ENSOCUT00000002091	1959.00	1831.59	277.00	8.62	5.00
ENSOCUG00000002094	ENSOCUT00000002094	6876.00	6748.59	410.00	3.46	2.01
ENSOCUG00000002095	ENSOCUT00000002097	1350.00	1222.59	89.11	4.16	2.41
ENSOCUG00000002097	ENSOCUT00000002096	930.00	802.59	0.00	0.00	0.00
ENSOCUG00000002098	ENSOCUT00000002098	2076.00	1948.59	37.99	1.11	0.64
ENSOCUG00000002099	ENSOCUT00000002105	4950.00	4822.59	493.75	5.83	3.38
ENSOCUG00000002100	ENSOCUT00000023832	5859.00	5731.59	592.78	5.89	3.41
ENSOCUG00000002102	ENSOCUT00000002103	2837.00	2709.59	372.00	7.82	4.53
ENSOCUG00000002103	ENSOCUT00000031744	666.00	538.67	6.00	0.64	0.37
ENSOCUG00000002104	ENSOCUT00000002102	1206.00	1078.59	6.00	0.32	0.18
ENSOCUG00000002105	ENSOCUT00000002107	4588.00	4460.59	616.01	7.87	4.56
ENSOCUG00000002106	ENSOCUT00000002106	1833.00	1705.59	47.00	1.57	0.91
ENSOCUG00000002107	ENSOCUT00000002104	791.00	663.59	2263.94	194.84	112.91
ENSOCUG00000002108	ENSOCUT00000002108	1185.00	1057.59	216707.78	11691.29	6775.51
ENSOCUG00000002109	ENSOCUT00000002109	5341.00	5213.59	154.00	1.68	0.98
ENSOCUG00000002110	ENSOCUT00000031401	1818.00	1690.59	459.00	15.48	8.97
ENSOCUG00000002111	ENSOCUT00000002110,ENSOCUT00000027150	1150.50	1023.09	0.00	0.00	0.00
ENSOCUG00000002112	ENSOCUT00000002117	4706.00	4578.59	107.23	1.33	0.77
ENSOCUG00000002114	ENSOCUT00000002114	2442.00	2314.59	52.00	1.28	0.74
ENSOCUG00000002115	ENSOCUT00000002113	3538.00	3410.59	295.00	4.93	2.86
ENSOCUG00000002117	ENSOCUT00000002116	738.00	610.61	29.00	2.71	1.57
ENSOCUG00000002118	ENSOCUT00000002118	3165.00	3037.59	19.03	0.36	0.21
ENSOCUG00000002119	ENSOCUT00000002120	6380.00	6252.59	121.34	1.11	0.64
ENSOCUG00000002120	ENSOCUT00000002123	5135.00	5007.59	219.00	2.49	1.44
ENSOCUG00000002121	ENSOCUT00000002126	2517.00	2389.59	2860.43	68.23	39.54
ENSOCUG00000002122	ENSOCUT00000002119	285.00	165.28	113.64	39.49	22.89
ENSOCUG00000002123	ENSOCUT00000002122	4362.00	4234.59	10.00	0.13	0.08
ENSOCUG00000002125	ENSOCUT00000002124	3176.00	3048.59	1.00	0.02	0.01
ENSOCUG00000002126	ENSOCUT00000002125	1981.00	1853.59	247.00	7.60	4.40
ENSOCUG00000002127	ENSOCUT00000002127	5102.00	4974.59	79.00	0.90	0.52
ENSOCUG00000002128	ENSOCUT00000030414	4362.00	4234.59	407.00	5.48	3.17
ENSOCUG00000002129	ENSOCUT00000002129	1208.00	1080.59	9986.31	527.27	305.57
ENSOCUG00000002131	ENSOCUT00000002130	1875.00	1747.59	52.00	1.70	0.98
ENSOCUG00000002132	ENSOCUT00000002141	2914.00	2786.59	377.00	7.71	4.47
ENSOCUG00000002134	ENSOCUT00000002131	492.00	365.33	138.00	21.61	12.52
ENSOCUG00000002135	ENSOCUT00000002134	2391.00	2263.59	67.00	1.69	0.98
ENSOCUG00000002137	ENSOCUT00000026076	1890.00	1762.59	9843.79	318.43	184.54
ENSOCUG00000002138	ENSOCUT00000002136	930.00	802.59	0.00	0.00	0.00
ENSOCUG00000002139	ENSOCUT00000002139	3010.00	2882.59	17.00	0.34	0.19
ENSOCUG00000002140	ENSOCUT00000002143	5613.00	5485.59	93.00	0.97	0.56
ENSOCUG00000002141	ENSOCUT00000002138	936.00	808.59	0.00	0.00	0.00
ENSOCUG00000002142	ENSOCUT00000002140	618.00	490.75	0.00	0.00	0.00
ENSOCUG00000002143	ENSOCUT00000002147	3006.00	2878.59	302.00	5.98	3.47
ENSOCUG00000002144	ENSOCUT00000002145	981.00	853.59	39.00	2.61	1.51
ENSOCUG00000002145	ENSOCUT00000002144	957.00	829.59	138.00	9.50	5.50
ENSOCUG00000002146	ENSOCUT00000002142	897.00	769.59	0.00	0.00	0.00
ENSOCUG00000002147	ENSOCUT00000002146	1989.00	1861.59	87.00	2.66	1.54
ENSOCUG00000002148	ENSOCUT00000002149,ENSOCUT00000024911	3836.32	3708.91	5279.09	81.11	47.00
ENSOCUG00000002149	ENSOCUT00000002148	750.00	622.61	274.00	25.14	14.57
ENSOCUG00000002150	ENSOCUT00000002150	582.00	454.85	4779.10	600.66	348.11
ENSOCUG00000002151	ENSOCUT00000002152,ENSOCUT00000022686	885.20	757.79	277.00	20.87	12.09
ENSOCUG00000002152	ENSOCUT00000002151	573.00	445.88	62.04	7.95	4.61
ENSOCUG00000002153	ENSOCUT00000002153	1447.00	1319.59	106.00	4.58	2.66
ENSOCUG00000002154	ENSOCUT00000002162	6970.00	6842.59	2008.97	16.73	9.69
ENSOCUG00000002155	ENSOCUT00000002156	4004.00	3876.59	2505.87	36.83	21.35
ENSOCUG00000002156	ENSOCUT00000002157	3261.00	3133.59	725.00	13.19	7.64
ENSOCUG00000002157	ENSOCUT00000002159	3435.00	3307.59	1197.11	20.63	11.95
ENSOCUG00000002158	ENSOCUT00000002154	2079.00	1951.59	184.07	5.38	3.12
ENSOCUG00000002159	ENSOCUT00000002158	2505.00	2377.59	240.00	5.75	3.33
ENSOCUG00000002160	ENSOCUT00000002155	729.00	601.62	391.00	37.13	21.52
ENSOCUG00000002161	ENSOCUT00000002160	1670.00	1542.59	2.00	0.07	0.04
ENSOCUG00000002163	ENSOCUT00000002164	3918.00	3790.59	1283.24	19.29	11.18
ENSOCUG00000002165	ENSOCUT00000002166	4874.00	4746.59	644.99	7.74	4.49
ENSOCUG00000002166	ENSOCUT00000002165	1119.00	991.59	920.22	52.96	30.69
ENSOCUG00000002167	ENSOCUT00000002167	2730.00	2602.59	295.00	6.46	3.74
ENSOCUG00000002171	ENSOCUT00000002171,ENSOCUT00000033807	481.27	354.71	34.00	5.48	3.18
ENSOCUG00000002172	ENSOCUT00000002172	1542.00	1414.59	63.00	2.54	1.47
ENSOCUG00000002173	ENSOCUT00000002177,ENSOCUT00000033505	2830.80	2703.38	692617.34	14602.26	8462.52
ENSOCUG00000002174	ENSOCUT00000002173	1647.00	1519.59	1.00	0.04	0.02
ENSOCUG00000002176	ENSOCUT00000002178	2181.00	2053.59	1014.00	28.15	16.31
ENSOCUG00000002177	ENSOCUT00000002176	1214.00	1086.59	55.87	2.93	1.70
ENSOCUG00000002178	ENSOCUT00000002175	789.00	661.59	11.00	0.95	0.55
ENSOCUG00000002179	ENSOCUT00000002179	1960.00	1832.59	168.99	5.26	3.05
ENSOCUG00000002180	ENSOCUT00000030646	5481.00	5353.59	253.00	2.69	1.56
ENSOCUG00000002181	ENSOCUT00000002183	4981.00	4853.59	549.96	6.46	3.74
ENSOCUG00000002182	ENSOCUT00000002181	4119.00	3991.59	29.24	0.42	0.24
ENSOCUG00000002183	ENSOCUT00000002182	5188.00	5060.59	165.00	1.86	1.08
ENSOCUG00000002185	ENSOCUT00000002185	3995.00	3867.59	0.00	0.00	0.00
ENSOCUG00000002186	ENSOCUT00000002186	747.00	619.61	0.00	0.00	0.00
ENSOCUG00000002187	ENSOCUT00000002187	2641.00	2513.59	3597.96	81.59	47.28
ENSOCUG00000002188	ENSOCUT00000002192,ENSOCUT00000009425	3696.88	3569.46	10499.30	167.61	97.14
ENSOCUG00000002189	ENSOCUT00000002189	4314.00	4186.59	17.00	0.23	0.13
ENSOCUG00000002190	ENSOCUT00000002190	1581.00	1453.59	556.12	21.82	12.64
ENSOCUG00000002192	ENSOCUT00000002196	2853.00	2725.59	32.00	0.67	0.39
ENSOCUG00000002193	ENSOCUT00000002195	5772.00	5644.59	361.00	3.64	2.11
ENSOCUG00000002194	ENSOCUT00000002194,ENSOCUT00000034127	2542.94	2415.53	408.20	9.63	5.58
ENSOCUG00000002195	ENSOCUT00000002191	684.00	556.65	0.00	0.00	0.00
ENSOCUG00000002196	ENSOCUT00000002193	939.00	811.59	0.00	0.00	0.00
ENSOCUG00000002197	ENSOCUT00000002200	2821.00	2693.59	2392.00	50.61	29.33
ENSOCUG00000002198	ENSOCUT00000002202	3026.00	2898.59	220.00	4.33	2.51
ENSOCUG00000002199	ENSOCUT00000002198,ENSOCUT00000028501	1328.38	1200.96	147.58	7.01	4.06
ENSOCUG00000002200	ENSOCUT00000002197	1146.00	1018.59	233.62	13.09	7.58
ENSOCUG00000002202	ENSOCUT00000002201	774.00	646.60	29.00	2.56	1.48
ENSOCUG00000002203	ENSOCUT00000002203	1811.00	1683.59	9.00	0.30	0.18
ENSOCUG00000002204	ENSOCUT00000002206	2392.00	2264.59	9.00	0.23	0.13
ENSOCUG00000002205	ENSOCUT00000002204	3177.00	3049.59	561.00	10.48	6.08
ENSOCUG00000002206	ENSOCUT00000002207	3121.00	2993.59	57.00	1.09	0.63
ENSOCUG00000002207	ENSOCUT00000002205	369.00	244.59	12.00	2.81	1.63
ENSOCUG00000002208	ENSOCUT00000002208	264.00	146.29	0.00	0.00	0.00
ENSOCUG00000002210	ENSOCUT00000002210	489.00	362.35	51.00	8.05	4.67
ENSOCUG00000002211	ENSOCUT00000002212	2293.00	2165.59	2.00	0.05	0.03
ENSOCUG00000002212	ENSOCUT00000002213	3149.00	3021.59	212.63	4.01	2.32
ENSOCUG00000002214	ENSOCUT00000002217	4284.00	4156.59	769.31	10.55	6.11
ENSOCUG00000002215	ENSOCUT00000002214	342.00	218.65	1.00	0.26	0.15
ENSOCUG00000002216	ENSOCUT00000002215	2724.00	2596.59	102.00	2.24	1.30
ENSOCUG00000002217	ENSOCUT00000002216	567.00	439.90	280.00	36.39	21.09
ENSOCUG00000002218	ENSOCUT00000002222,ENSOCUT00000034088	2996.99	2869.57	68.00	1.35	0.78
ENSOCUG00000002219	ENSOCUT00000002218	1242.00	1114.59	288.69	14.78	8.56
ENSOCUG00000002220	ENSOCUT00000002221	3186.00	3058.59	153.70	2.86	1.66
ENSOCUG00000002222	ENSOCUT00000002219	408.00	282.52	0.00	0.00	0.00
ENSOCUG00000002223	ENSOCUT00000002224	2868.00	2740.59	105.00	2.18	1.27
ENSOCUG00000002224	ENSOCUT00000002223	2698.00	2570.59	232.00	5.14	2.98
ENSOCUG00000002225	ENSOCUT00000029839	2334.00	2206.59	437.97	11.31	6.56
ENSOCUG00000002226	ENSOCUT00000002228	3387.00	3259.59	167.00	2.92	1.69
ENSOCUG00000002230	ENSOCUT00000002229	2376.00	2248.59	2400.21	60.85	35.26
ENSOCUG00000002231	ENSOCUT00000002233	3241.00	3113.59	6620.43	121.18	70.23
ENSOCUG00000002232	ENSOCUT00000002232	1047.00	919.59	1.00	0.06	0.04
ENSOCUG00000002233	ENSOCUT00000002231	3970.00	3842.59	0.00	0.00	0.00
ENSOCUG00000002235	ENSOCUT00000002237	2017.00	1889.59	554.49	16.73	9.70
ENSOCUG00000002236	ENSOCUT00000002238	8075.00	7947.59	1167.02	8.36	4.85
ENSOCUG00000002237	ENSOCUT00000002234	423.00	297.22	0.00	0.00	0.00
ENSOCUG00000002238	ENSOCUT00000002236	616.00	488.76	372.70	43.58	25.26
ENSOCUG00000002240	ENSOCUT00000002240	2396.00	2268.59	81.00	2.04	1.18
ENSOCUG00000002241	ENSOCUT00000002241	2520.00	2392.59	455.86	10.86	6.29
ENSOCUG00000002242	ENSOCUT00000002242	1893.00	1765.59	47.00	1.52	0.88
ENSOCUG00000002243	ENSOCUT00000002243	4687.00	4559.59	385.00	4.81	2.79
ENSOCUG00000002244	ENSOCUT00000002246	3144.00	3016.59	22.23	0.42	0.24
ENSOCUG00000002245	ENSOCUT00000002247	2574.00	2446.59	291.00	6.78	3.93
ENSOCUG00000002246	ENSOCUT00000002245	3551.00	3423.59	1596.05	26.57	15.40
ENSOCUG00000002248	ENSOCUT00000002251	2349.00	2221.59	970.00	24.89	14.42
ENSOCUG00000002249	ENSOCUT00000002248	1282.00	1154.59	459.00	22.68	13.14
ENSOCUG00000002250	ENSOCUT00000002254	3146.00	3018.59	179.70	3.39	1.97
ENSOCUG00000002251	ENSOCUT00000002252	3724.00	3596.59	5403.74	85.62	49.62
ENSOCUG00000002253	ENSOCUT00000024625	1461.00	1333.59	36.00	1.54	0.89
ENSOCUG00000002254	ENSOCUT00000002256	6313.00	6185.59	411.00	3.79	2.19
ENSOCUG00000002256	ENSOCUT00000002258	2206.00	2078.59	19.00	0.52	0.30
ENSOCUG00000002258	ENSOCUT00000002259	2626.00	2498.59	209.00	4.77	2.76
ENSOCUG00000002259	ENSOCUT00000002257	3206.00	3078.59	182.01	3.37	1.95
ENSOCUG00000002260	ENSOCUT00000002263	3251.00	3123.59	831.93	15.18	8.80
ENSOCUG00000002261	ENSOCUT00000002260	1353.00	1225.59	9.00	0.42	0.24
ENSOCUG00000002263	ENSOCUT00000002262	1854.00	1726.59	664.40	21.94	12.72
ENSOCUG00000002264	ENSOCUT00000002268	9709.00	9581.59	624.19	3.71	2.15
ENSOCUG00000002266	ENSOCUT00000002265	14022.00	13894.59	2.00	0.01	0.00
ENSOCUG00000002267	ENSOCUT00000002267	1428.00	1300.59	167.00	7.32	4.24
ENSOCUG00000002269	ENSOCUT00000002269	1098.00	970.59	51.00	3.00	1.74
ENSOCUG00000002271	ENSOCUT00000002271	504.00	377.23	75.00	11.37	6.59
ENSOCUG00000002272	ENSOCUT00000002282	5946.00	5818.59	271.46	2.66	1.54
ENSOCUG00000002274	ENSOCUT00000002273	897.00	769.59	39.00	2.89	1.68
ENSOCUG00000002278	ENSOCUT00000002277	1518.00	1390.59	216.00	8.86	5.13
ENSOCUG00000002279	ENSOCUT00000031415	1921.00	1793.59	33.00	1.05	0.61
ENSOCUG00000002281	ENSOCUT00000002280	1766.00	1638.59	35.00	1.22	0.71
ENSOCUG00000002283	ENSOCUT00000002283	876.00	748.59	4.00	0.31	0.18
ENSOCUG00000002284	ENSOCUT00000002286	5714.00	5586.59	12.00	0.12	0.07
ENSOCUG00000002285	ENSOCUT00000002284	2538.00	2410.59	2.00	0.05	0.03
ENSOCUG00000002287	ENSOCUT00000002285,ENSOCUT00000015481	507.00	380.21	25.00	3.76	2.18
ENSOCUG00000002289	ENSOCUT00000002289	492.00	365.33	341.00	53.40	30.95
ENSOCUG00000002290	ENSOCUT00000002292	1413.00	1285.59	2041.24	90.57	52.49
ENSOCUG00000002291	ENSOCUT00000002290	576.00	448.87	0.00	0.00	0.00
ENSOCUG00000002292	ENSOCUT00000002299	3518.00	3390.59	1382.33	23.23	13.46
ENSOCUG00000002295	ENSOCUT00000002293	948.00	820.59	665.74	46.31	26.84
ENSOCUG00000002296	ENSOCUT00000002296	1653.00	1525.59	524.79	19.62	11.37
ENSOCUG00000002297	ENSOCUT00000002294	2343.00	2215.59	2.00	0.05	0.03
ENSOCUG00000002298	ENSOCUT00000002298	1982.00	1854.59	755.00	23.21	13.45
ENSOCUG00000002299	ENSOCUT00000002301	1713.00	1585.59	146.00	5.25	3.04
ENSOCUG00000002300	ENSOCUT00000002300	6198.00	6070.59	551.99	5.18	3.00
ENSOCUG00000002301	ENSOCUT00000002297	834.00	706.59	192.00	15.52	8.99
ENSOCUG00000002302	ENSOCUT00000032045	6595.00	6467.59	874.75	7.71	4.47
ENSOCUG00000002303	ENSOCUT00000028310	1755.00	1627.59	173.00	6.06	3.51
ENSOCUG00000002304	ENSOCUT00000002310	5064.00	4936.59	7007.04	80.87	46.87
ENSOCUG00000002305	ENSOCUT00000002302	1989.00	1861.59	3.00	0.09	0.05
ENSOCUG00000002306	ENSOCUT00000002305	945.00	817.59	1.00	0.07	0.04
ENSOCUG00000002309	ENSOCUT00000002307,ENSOCUT00000034004	871.47	744.06	120.00	9.21	5.34
ENSOCUG00000002310	ENSOCUT00000002309,ENSOCUT00000027469	2506.00	2378.59	141.00	3.38	1.96
ENSOCUG00000002311	ENSOCUT00000002311	2830.00	2702.59	8.06	0.17	0.10
ENSOCUG00000002312	ENSOCUT00000002319	7725.00	7597.59	507.00	3.80	2.20
ENSOCUG00000002313	ENSOCUT00000000456	1429.00	1301.59	18.00	0.79	0.46
ENSOCUG00000002314	ENSOCUT00000002313	2295.00	2167.59	1.00	0.03	0.02
ENSOCUG00000002315	ENSOCUT00000025193	2137.00	2009.59	307.00	8.71	5.05
ENSOCUG00000002316	ENSOCUT00000002317	3278.00	3150.59	1182.00	21.38	12.39
ENSOCUG00000002317	ENSOCUT00000002314	696.00	568.64	0.00	0.00	0.00
ENSOCUG00000002318	ENSOCUT00000002316	2016.00	1888.59	10.00	0.30	0.17
ENSOCUG00000002319	ENSOCUT00000002318	336.00	212.94	2.00	0.54	0.31
ENSOCUG00000002320	ENSOCUT00000002320	4281.00	4153.59	3379.96	46.37	26.87
ENSOCUG00000002322	ENSOCUT00000002321	2313.00	2185.59	351.01	9.15	5.31
ENSOCUG00000002323	ENSOCUT00000002322	3644.00	3516.59	454.09	7.36	4.26
ENSOCUG00000002324	ENSOCUT00000002330,ENSOCUT00000033935	5044.02	4916.61	2113.00	24.49	14.19
ENSOCUG00000002325	ENSOCUT00000002324	4724.00	4596.59	627.00	7.77	4.50
ENSOCUG00000002326	ENSOCUT00000002327	3050.00	2922.59	84.00	1.64	0.95
ENSOCUG00000002331	ENSOCUT00000002328	927.00	799.59	0.00	0.00	0.00
ENSOCUG00000002332	ENSOCUT00000002334	1559.00	1431.59	516.00	20.56	11.91
ENSOCUG00000002333	ENSOCUT00000002333	1305.00	1177.59	0.00	0.00	0.00
ENSOCUG00000002334	ENSOCUT00000002332	4857.00	4729.59	394.87	4.76	2.76
ENSOCUG00000002335	ENSOCUT00000029306	4656.00	4528.59	1.00	0.01	0.01
ENSOCUG00000002336	ENSOCUT00000002337	2580.00	2452.59	362.00	8.41	4.88
ENSOCUG00000002337	ENSOCUT00000002340	3609.00	3481.59	5.00	0.08	0.05
ENSOCUG00000002338	ENSOCUT00000002336,ENSOCUT00000033286	1066.19	938.77	7.00	0.43	0.25
ENSOCUG00000002339	ENSOCUT00000002341	1580.00	1452.59	41.00	1.61	0.93
